seed,nLayers,nHiddenNeurons,activationFunction,trainFunction,trainType,maxEpochs,learnRate,tPerformance,vPerformance
0,2,30,purelin,learnh,inc,0.500,218.38552,202.73127
0,2,30,purelin,learnhd,inc,0.100,218.38552,202.73127
0,2,30,purelin,learnhd,inc,0.300,218.38552,202.73127
0,2,30,purelin,learnhd,inc,0.500,218.38552,202.73127
0,2,30,purelin,learnwh,inc,0.100,218.38552,202.73127
0,2,30,purelin,learnwh,inc,0.300,218.38552,202.73127
0,2,30,purelin,learnwh,inc,0.500,218.38552,202.73127
0,2,30,logsig,traingd,batch,0.100,0.36902,0.37632
0,2,30,logsig,traingd,batch,0.300,0.36902,0.37632
0,2,30,logsig,traingd,batch,0.500,0.36902,0.37632
0,2,30,logsig,traingda,batch,0.100,0.24999,0.25001
0,2,30,logsig,traingda,batch,0.300,0.24999,0.25001
0,2,30,logsig,traingda,batch,0.500,0.24999,0.25001
0,2,30,logsig,traingdm,batch,0.100,0.36895,0.37619
0,2,30,logsig,traingdm,batch,0.300,0.36895,0.37619
0,2,30,logsig,traingdm,batch,0.500,0.36895,0.37619
0,2,30,logsig,trainscg,batch,0.100,0.25000,0.25000
0,2,30,logsig,trainscg,batch,0.300,0.25000,0.25000
0,2,30,logsig,trainscg,batch,0.500,0.25000,0.25000
0,2,30,logsig,learnp,inc,0.100,0.25074,0.25085
0,2,30,logsig,learngd,inc,0.100,0.25074,0.25085
0,2,30,logsig,learngd,inc,0.300,0.25074,0.25085
0,2,30,logsig,learngd,inc,0.500,0.25074,0.25085
0,2,30,logsig,learngdm,inc,0.100,0.25074,0.25085
0,2,30,logsig,learngdm,inc,0.300,0.25074,0.25085
0,2,30,logsig,learngdm,inc,0.500,0.25074,0.25085
0,2,30,logsig,learnh,inc,0.100,0.25074,0.25085
0,2,30,logsig,learnh,inc,0.300,0.25074,0.25085
0,2,30,logsig,learnh,inc,0.500,0.25074,0.25085
0,2,30,logsig,learnhd,inc,0.100,0.25074,0.25085
0,2,30,logsig,learnhd,inc,0.300,0.25074,0.25085
0,2,30,logsig,learnhd,inc,0.500,0.25074,0.25085
0,2,30,logsig,learnwh,inc,0.100,0.25074,0.25085
0,2,30,logsig,learnwh,inc,0.300,0.25074,0.25085
0,2,30,logsig,learnwh,inc,0.500,0.25074,0.25085
0,2,30,elliotsig,traingd,batch,0.100,0.27411,0.29108
0,2,30,elliotsig,traingd,batch,0.300,0.27411,0.29108
0,2,30,elliotsig,traingd,batch,0.500,0.27411,0.29108
0,2,30,elliotsig,traingda,batch,0.100,0.08406,0.09380
0,2,30,elliotsig,traingda,batch,0.300,0.08406,0.09380
0,2,30,elliotsig,traingda,batch,0.500,0.08406,0.09380
0,2,30,elliotsig,traingdm,batch,0.100,0.27443,0.29118
0,2,30,elliotsig,traingdm,batch,0.300,0.27443,0.29118
0,2,30,elliotsig,traingdm,batch,0.500,0.27443,0.29118
0,2,30,elliotsig,trainscg,batch,0.100,0.08322,0.09162
0,2,30,elliotsig,trainscg,batch,0.300,0.08322,0.09162
0,2,30,elliotsig,trainscg,batch,0.500,0.08322,0.09162
0,2,30,elliotsig,learnp,inc,0.100,0.08187,0.09378
0,2,30,elliotsig,learngd,inc,0.100,0.08187,0.09378
0,2,30,elliotsig,learngd,inc,0.300,0.08187,0.09378
0,2,30,elliotsig,learngd,inc,0.500,0.08187,0.09378
0,2,30,elliotsig,learngdm,inc,0.100,0.08187,0.09378
0,2,30,elliotsig,learngdm,inc,0.300,0.08187,0.09378
